vendorid,drivertip,mtatax,distance,numpassengers,tollamount,paymentmethod,ratecode,storedflag,extracharges,totalamount,deliv_time_spent
2.0,1.66,0.5,1.36,1.0,0.0,1.0,1.0,N,0.5,9.96,7.483333333333333
2.0,0.0,0.5,2.15,2.0,0.0,2.0,1.0,N,0.0,16.8,26.133333333333333
2.0,2.0,0.5,3.01,1.0,0.0,1.0,1.0,N,0.5,15.8,15.616666666666667
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.0,5.3,2.9166666666666665
1.0,1.85,0.5,2.3,1.0,0.0,1.0,1.0,N,0.0,11.15,5.983333333333333
2.0,0.0,0.5,1.26,1.0,0.0,2.0,1.0,N,0.5,8.3,7.05
2.0,2.76,0.5,2.03,1.0,0.0,1.0,1.0,N,0.0,16.56,19.2
2.0,0.0,0.5,0.93,1.0,0.0,2.0,1.0,N,1.0,7.8,6.216666666666667
1.0,0.0,0.5,5.9,1.0,0.0,2.0,1.0,N,0.0,24.8,31.383333333333333
2.0,2.0,0.5,1.07,2.0,0.0,1.0,1.0,N,0.0,13.8,16.366666666666667
1.0,2.7,0.5,1.8,1.0,0.0,1.0,1.0,N,1.0,13.5,10.233333333333333
2.0,2.64,0.5,1.67,2.0,0.0,1.0,1.0,N,0.5,11.44,7.633333333333334
1.0,1.25,0.5,0.6,1.0,0.0,1.0,1.0,N,1.0,7.55,3.783333333333333
1.0,0.0,0.5,0.2,1.0,0.0,1.0,1.0,N,0.0,3.8,0.6833333333333333
2.0,2.06,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,12.36,12.583333333333334
1.0,2.0,0.5,1.7,1.0,0.0,1.0,1.0,N,0.0,14.3,16.6
2.0,1.47,0.5,1.67,1.0,0.0,1.0,1.0,N,0.0,11.27,10.65
2.0,0.0,0.5,2.08,3.0,0.0,2.0,1.0,N,1.0,15.3,20.3
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,1.0,7.3,4.966666666666667
1.0,2.25,0.5,2.5,1.0,0.0,1.0,1.0,N,0.0,13.55,13.05
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,1.0,11.3,14.366666666666667
1.0,1.02,0.5,0.9,1.0,0.0,1.0,1.0,N,0.0,7.82,5.933333333333334
1.0,5.7,0.5,6.1,1.0,0.0,1.0,1.0,N,0.0,28.5,24.633333333333333
1.0,2.05,0.5,1.4,1.0,0.0,1.0,1.0,N,0.0,12.35,12.85
1.0,0.0,0.5,0.6,1.0,0.0,2.0,1.0,N,0.0,6.3,6.1
2.0,0.0,0.5,0.8,2.0,0.0,2.0,1.0,N,1.0,7.3,5.316666666666666
1.0,1.7,0.5,2.0,1.0,0.0,1.0,1.0,N,0.0,13.0,14.95
2.0,1.0,0.5,3.74,1.0,0.0,1.0,1.0,N,0.0,21.3,28.9
1.0,1.55,0.5,1.2,1.0,0.0,1.0,1.0,Y,1.0,9.35,5.783333333333333
1.0,3.2,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,14.0,14.2
1.0,3.65,0.5,1.9,1.0,0.0,1.0,1.0,N,0.0,21.95,29.4
1.0,2.0,0.5,1.4,1.0,0.0,1.0,1.0,N,1.0,13.3,12.8
1.0,0.0,0.5,7.0,1.0,0.0,2.0,1.0,N,1.0,22.3,16.5
2.0,1.86,0.5,1.43,1.0,0.0,1.0,1.0,N,0.0,11.16,10.15
2.0,2.0,0.5,0.69,2.0,0.0,1.0,1.0,N,0.0,11.3,12.083333333333334
2.0,0.0,0.5,8.98,1.0,5.76,2.0,1.0,N,1.0,33.06,16.25
1.0,0.0,0.5,1.7,1.0,0.0,2.0,1.0,N,1.0,12.3,14.3
1.0,4.0,0.5,3.6,1.0,0.0,1.0,1.0,N,0.0,20.8,20.366666666666667
2.0,3.16,0.5,2.88,1.0,0.0,1.0,1.0,N,0.0,18.96,21.65
2.0,2.46,0.5,1.22,2.0,0.0,1.0,1.0,N,0.0,14.76,17.383333333333333
2.0,0.0,0.5,0.64,2.0,0.0,1.0,1.0,N,0.0,4.8,1.95
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,0.0,8.8,11.2
2.0,0.0,0.5,1.17,3.0,0.0,2.0,1.0,N,0.0,9.8,12.033333333333333
1.0,0.0,0.5,1.1,1.0,0.0,2.0,1.0,N,0.5,7.8,5.85
1.0,2.65,0.5,1.3,1.0,0.0,1.0,1.0,N,1.0,15.95,17.716666666666665
2.0,2.95,0.5,2.23,3.0,0.0,1.0,1.0,N,0.0,14.75,12.566666666666666
2.0,1.03,0.5,1.53,1.0,0.0,1.0,1.0,N,0.0,11.33,1423.5333333333333
1.0,0.0,0.5,9.3,1.0,0.0,2.0,1.0,N,0.5,33.3,33.95
2.0,1.56,0.5,1.29,2.0,0.0,1.0,1.0,N,0.5,9.36,6.233333333333333
1.0,0.0,0.5,1.6,1.0,0.0,2.0,1.0,N,0.0,8.8,8.216666666666667
2.0,2.26,0.5,1.13,1.0,0.0,1.0,1.0,N,0.0,13.56,16.366666666666667
2.0,0.0,0.5,2.75,1.0,0.0,2.0,1.0,N,0.0,19.3,30.183333333333334
2.0,2.32,0.5,1.99,1.0,0.0,1.0,1.0,N,0.0,11.62,13.483333333333333
2.0,0.0,0.5,3.69,1.0,0.0,2.0,1.0,N,0.0,23.3,34.81666666666667
1.0,1.0,0.5,0.7,1.0,0.0,1.0,1.0,N,1.0,9.3,6.7
1.0,0.0,0.5,12.2,1.0,5.76,2.0,1.0,N,0.0,47.06,48.46666666666667
2.0,10.52,0.5,8.63,4.0,5.76,1.0,1.0,N,1.0,52.58,46.81666666666667
1.0,0.0,0.5,1.2,1.0,0.0,2.0,1.0,N,0.0,7.8,7.483333333333333
1.0,3.05,0.5,1.3,1.0,0.0,1.0,1.0,N,0.0,15.35,16.483333333333334
1.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,0.5,8.3,6.916666666666667
2.0,1.74,0.5,0.45,1.0,0.0,1.0,1.0,N,0.5,7.54,3.6333333333333333
1.0,1.5,0.5,1.3,3.0,0.0,1.0,1.0,N,0.0,9.3,7.95
1.0,0.0,0.5,3.1,4.0,0.0,2.0,1.0,N,0.5,14.3,15.883333333333333
2.0,0.0,0.5,2.45,5.0,0.0,2.0,1.0,N,0.0,12.8,15.633333333333333
2.0,1.46,0.5,0.75,1.0,0.0,1.0,1.0,N,0.5,8.76,6.233333333333333
1.0,3.0,0.5,0.9,1.0,0.0,1.0,1.0,N,0.0,9.8,5.616666666666666
2.0,8.82,0.5,12.15,1.0,0.0,1.0,1.0,N,0.5,44.12,21.75
1.0,1.85,0.5,1.3,1.0,0.0,1.0,1.0,N,0.0,11.15,9.666666666666666
2.0,1.5,0.5,1.51,1.0,0.0,1.0,1.0,N,0.0,11.3,11.9
1.0,0.0,0.5,0.6,1.0,0.0,2.0,1.0,N,0.0,4.8,1.45
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,0.0,7.8,9.283333333333333
2.0,0.0,0.5,0.7,6.0,0.0,2.0,1.0,N,0.5,5.3,2.5833333333333335
2.0,1.5,0.5,0.91,1.0,0.0,1.0,1.0,N,0.0,7.8,4.533333333333333
2.0,1.0,0.5,0.84,6.0,0.0,1.0,1.0,N,0.0,7.3,5.416666666666667
2.0,2.32,0.5,1.53,1.0,0.0,1.0,1.0,N,0.0,11.62,10.05
2.0,2.26,0.5,1.3,2.0,0.0,1.0,1.0,N,0.0,13.56,14.916666666666666
1.0,1.85,0.5,1.6,1.0,0.0,1.0,1.0,N,0.5,11.15,8.283333333333333
2.0,19.16,0.0,18.15,1.0,17.5,1.0,3.0,N,1.0,114.96,64.75
1.0,2.65,0.5,2.7,1.0,0.0,1.0,1.0,N,0.5,15.95,14.883333333333333
2.0,0.0,0.5,1.63,1.0,0.0,2.0,1.0,N,0.0,9.3,9.4
1.0,1.9,0.5,2.8,1.0,0.0,1.0,1.0,N,0.5,14.2,9.9
1.0,8.0,0.5,10.2,2.0,5.76,1.0,1.0,N,0.0,48.06,31.166666666666668
2.0,1.96,0.5,1.56,1.0,0.0,1.0,1.0,N,0.5,11.76,10.383333333333333
1.0,1.55,0.5,1.1,1.0,0.0,1.0,1.0,N,0.0,9.35,7.783333333333333
2.0,0.0,0.5,2.67,1.0,0.0,2.0,1.0,N,0.0,13.3,15.283333333333333
1.0,0.0,0.0,10.9,1.0,0.0,3.0,3.0,N,0.0,20.3,0.06666666666666667
1.0,2.06,0.5,1.8,1.0,0.0,1.0,1.0,N,0.0,12.36,11.4
2.0,0.0,0.5,0.09,1.0,0.0,2.0,1.0,N,0.0,7.3,8.55
1.0,6.0,0.5,8.4,1.0,0.0,1.0,1.0,N,0.5,37.3,32.333333333333336
1.0,4.25,0.5,2.2,1.0,0.0,1.0,1.0,N,0.0,18.55,20.433333333333334
2.0,5.0,0.5,9.73,5.0,0.0,1.0,1.0,N,0.5,43.3,45.18333333333333
1.0,4.85,0.5,6.9,1.0,0.0,1.0,1.0,N,0.0,29.15,26.883333333333333
2.0,0.0,0.5,1.24,1.0,0.0,2.0,1.0,N,0.0,6.8,4.8
2.0,1.56,0.5,1.16,3.0,0.0,1.0,1.0,N,0.0,9.36,8.483333333333333
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.0,10.8,15.566666666666666
2.0,1.46,0.5,1.1,1.0,0.0,1.0,1.0,N,0.0,8.76,6.733333333333333
2.0,3.16,0.5,2.68,2.0,0.0,1.0,1.0,N,0.5,18.96,19.4
2.0,2.06,0.5,1.32,1.0,0.0,1.0,1.0,N,1.0,12.36,10.95
1.0,1.5,0.5,2.7,1.0,0.0,1.0,1.0,N,1.0,15.3,13.5
1.0,3.35,0.5,3.5,2.0,0.0,1.0,1.0,N,0.0,20.15,20.116666666666667
1.0,0.0,0.5,1.0,2.0,0.0,2.0,1.0,N,0.0,9.3,11.0
1.0,3.75,0.5,4.4,1.0,0.0,1.0,1.0,N,0.5,22.55,20.9
1.0,3.2,0.5,1.8,1.0,0.0,1.0,1.0,N,1.0,16.0,14.3
1.0,1.05,0.5,0.5,1.0,0.0,1.0,1.0,N,0.5,6.35,1.9833333333333334
1.0,3.35,0.5,3.8,1.0,0.0,1.0,1.0,N,0.0,20.15,19.1
2.0,1.45,0.5,0.7,1.0,0.0,1.0,1.0,N,0.0,7.25,5.116666666666666
1.0,1.95,0.5,1.7,1.0,0.0,1.0,1.0,N,0.0,11.75,10.383333333333333
1.0,1.0,0.5,0.7,1.0,0.0,1.0,1.0,N,0.0,6.8,4.1
1.0,1.35,0.5,0.8,1.0,0.0,1.0,1.0,N,1.0,8.15,3.45
1.0,0.0,0.5,1.0,1.0,0.0,2.0,1.0,N,0.0,7.3,7.35
1.0,0.0,0.5,0.5,1.0,0.0,2.0,1.0,Y,0.0,5.3,3.25
1.0,1.2,0.5,3.8,2.0,0.0,1.0,1.0,N,1.0,20.0,19.533333333333335
2.0,2.82,0.5,2.72,1.0,0.0,1.0,1.0,N,0.0,14.12,9.0
2.0,0.0,0.5,3.07,1.0,0.0,1.0,1.0,N,0.5,11.8,7.5
2.0,1.0,0.5,0.96,1.0,0.0,1.0,1.0,N,1.0,8.8,5.633333333333334
2.0,0.0,0.5,9.19,1.0,5.76,1.0,1.0,N,1.0,34.06,25.0
1.0,6.05,0.5,4.8,1.0,0.0,1.0,1.0,N,0.5,26.35,23.716666666666665
1.0,1.25,0.5,0.6,1.0,0.0,1.0,1.0,N,1.0,7.55,3.0166666666666666
2.0,0.0,0.5,18.08,6.0,5.76,2.0,1.0,N,0.5,57.06,33.3
2.0,1.16,0.5,0.84,1.0,0.0,1.0,1.0,N,0.0,6.96,4.0
2.0,1.02,0.5,0.92,1.0,0.0,1.0,1.0,N,0.0,9.77,6.516666666666667
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,5.8,3.0166666666666666
2.0,0.0,0.5,0.48,1.0,0.0,2.0,1.0,N,0.0,5.3,3.9166666666666665
1.0,2.0,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,7.3,3.6333333333333333
1.0,1.75,0.5,1.5,1.0,0.0,1.0,1.0,N,1.0,10.55,6.666666666666667
2.0,1.26,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,7.56,5.233333333333333
1.0,0.0,0.5,5.0,1.0,0.0,2.0,1.0,N,1.0,18.3,13.266666666666667
1.0,0.0,0.5,0.5,1.0,0.0,2.0,1.0,N,1.0,6.8,4.816666666666666
1.0,3.05,0.5,3.4,1.0,0.0,1.0,1.0,N,0.5,18.35,15.433333333333334
2.0,1.16,0.5,0.52,6.0,0.0,1.0,1.0,N,0.0,6.96,4.6
2.0,1.02,0.5,0.88,1.0,0.0,1.0,1.0,N,0.5,7.82,5.166666666666667
2.0,0.0,0.5,1.78,5.0,0.0,2.0,1.0,N,1.0,11.3,11.65
2.0,2.06,0.5,1.45,1.0,0.0,1.0,1.0,N,1.0,12.36,9.85
2.0,1.7,0.5,0.48,1.0,0.0,1.0,1.0,N,0.0,8.5,7.266666666666667
2.0,0.0,0.5,2.09,1.0,0.0,2.0,1.0,N,0.5,12.8,17.133333333333333
2.0,2.56,0.5,2.89,3.0,0.0,1.0,1.0,N,1.0,15.36,11.6
2.0,1.24,0.5,1.45,5.0,0.0,1.0,1.0,N,0.0,9.54,8.45
1.0,1.95,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,11.75,11.033333333333333
2.0,2.46,0.5,1.93,6.0,0.0,1.0,1.0,N,0.0,14.76,15.983333333333333
1.0,8.3,0.5,10.7,1.0,5.76,1.0,1.0,N,0.0,49.86,34.35
2.0,1.66,0.5,0.93,5.0,0.0,1.0,1.0,N,0.0,9.96,9.516666666666667
2.0,1.46,0.5,1.35,1.0,0.0,1.0,1.0,N,0.0,8.76,0.8333333333333334
1.0,2.15,0.5,2.0,2.0,0.0,1.0,1.0,N,0.5,12.95,10.15
1.0,1.05,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,6.35,3.6
1.0,2.26,0.5,1.4,1.0,0.0,1.0,1.0,N,1.0,13.56,13.7
2.0,0.0,0.5,0.59,1.0,0.0,2.0,1.0,N,1.0,6.3,3.716666666666667
2.0,2.86,0.5,2.13,1.0,0.0,1.0,1.0,N,1.0,17.16,17.733333333333334
2.0,1.59,0.5,0.45,5.0,0.0,1.0,1.0,N,0.0,6.89,3.283333333333333
2.0,1.5,0.5,1.25,1.0,0.0,1.0,1.0,N,1.0,9.3,5.633333333333334
2.0,0.0,0.5,1.44,1.0,0.0,2.0,1.0,N,0.0,10.8,14.783333333333333
2.0,2.36,0.5,1.73,6.0,0.0,1.0,1.0,N,1.0,14.16,13.7
1.0,0.0,0.5,4.7,1.0,0.0,2.0,1.0,N,0.5,17.3,15.75
2.0,0.5,0.5,0.68,2.0,0.0,1.0,1.0,N,0.0,7.3,6.433333333333334
1.0,1.5,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,9.8,7.233333333333333
2.0,0.0,0.5,1.95,3.0,0.0,2.0,1.0,N,0.0,13.3,17.533333333333335
2.0,0.0,0.5,2.14,3.0,5.76,2.0,2.0,N,0.0,58.56,16.083333333333332
1.0,2.85,0.5,3.2,1.0,0.0,1.0,1.0,N,0.5,17.15,13.9
2.0,2.32,0.5,1.24,1.0,0.0,1.0,1.0,N,0.0,11.62,11.466666666666667
2.0,1.96,0.5,1.57,5.0,0.0,1.0,1.0,N,0.5,11.76,10.45
2.0,12.56,0.5,22.58,1.0,0.0,1.0,1.0,N,0.0,75.36,49.75
1.0,1.45,0.5,0.4,1.0,0.0,1.0,1.0,N,1.0,7.25,2.7
1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,N,0.0,0.3,0.6
1.0,0.0,0.5,0.2,1.0,0.0,2.0,1.0,N,1.0,5.3,1.6666666666666667
1.0,0.0,0.5,0.7,2.0,0.0,2.0,1.0,N,0.5,6.8,5.616666666666666
2.0,2.76,0.5,1.93,1.0,0.0,1.0,1.0,N,1.0,16.56,16.45
1.0,0.0,0.5,7.4,1.0,0.0,2.0,1.0,N,0.0,39.3,60.266666666666666
1.0,0.0,0.5,3.0,1.0,0.0,2.0,1.0,N,0.0,20.3,30.983333333333334
2.0,10.61,0.5,12.43,5.0,5.76,1.0,1.0,N,0.0,63.67,50.61666666666667
2.0,2.06,0.5,0.95,1.0,0.0,1.0,1.0,N,0.0,12.36,14.233333333333333
1.0,4.4,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,19.2,23.3
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,8.8,10.616666666666667
1.0,2.16,0.5,1.5,2.0,0.0,1.0,1.0,N,0.0,12.96,13.766666666666667
2.0,0.0,0.5,16.73,1.0,5.76,1.0,2.0,N,4.5,63.06,36.11666666666667
2.0,1.66,0.5,1.1,1.0,0.0,1.0,1.0,N,0.5,9.96,8.0
1.0,3.75,0.5,5.0,1.0,0.0,1.0,1.0,N,0.5,22.55,19.283333333333335
2.0,0.0,0.5,2.17,1.0,0.0,2.0,1.0,N,0.5,9.8,7.216666666666667
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.5,6.3,4.383333333333334
2.0,0.0,0.5,0.42,1.0,0.0,2.0,1.0,N,0.5,4.8,1.7166666666666666
1.0,0.0,0.5,3.7,1.0,0.0,2.0,1.0,N,0.0,19.3,26.883333333333333
2.0,1.77,0.5,1.76,1.0,0.0,1.0,1.0,N,1.0,13.57,12.5
2.0,3.46,0.5,3.42,2.0,0.0,1.0,1.0,N,0.5,20.76,20.583333333333332
1.0,0.0,0.5,2.6,1.0,0.0,2.0,1.0,N,0.0,12.3,13.333333333333334
2.0,12.26,0.5,12.31,2.0,5.76,1.0,1.0,N,0.0,61.32,51.5
2.0,2.46,0.5,2.99,1.0,0.0,1.0,1.0,N,0.5,14.76,12.766666666666667
2.0,1.96,0.5,1.49,2.0,0.0,1.0,1.0,N,0.0,11.76,11.116666666666667
2.0,3.16,0.5,2.98,6.0,0.0,1.0,1.0,N,0.5,18.96,18.566666666666666
2.0,0.0,0.5,0.5,2.0,0.0,2.0,1.0,N,0.0,4.8,2.3833333333333333
2.0,1.76,0.5,1.53,1.0,0.0,1.0,1.0,N,1.0,10.56,6.233333333333333
2.0,1.7,0.5,2.05,1.0,0.0,1.0,1.0,N,0.0,13.0,13.3
2.0,0.0,0.5,2.05,2.0,0.0,2.0,1.0,N,1.0,12.8,13.683333333333334
1.0,0.0,0.5,1.3,2.0,0.0,2.0,1.0,N,0.0,7.3,5.45
1.0,3.26,0.5,3.2,1.0,0.0,1.0,1.0,N,1.0,19.56,19.5
1.0,0.95,0.5,0.4,2.0,0.0,1.0,1.0,N,0.0,5.75,3.066666666666667
1.0,0.93,0.5,1.4,1.0,0.0,1.0,1.0,N,0.5,10.23,8.533333333333333
2.0,0.0,0.5,0.77,1.0,0.0,2.0,1.0,N,1.0,6.3,3.316666666666667
2.0,3.16,0.5,5.21,6.0,0.0,1.0,1.0,N,0.5,29.96,37.733333333333334
2.0,1.76,0.5,0.91,1.0,0.0,1.0,1.0,N,0.0,10.56,10.1
2.0,0.0,0.5,2.43,2.0,0.0,1.0,1.0,N,0.0,17.8,26.366666666666667
1.0,2.6,0.5,1.1,2.0,0.0,1.0,1.0,N,0.5,11.4,9.016666666666667
2.0,4.26,0.5,6.12,2.0,0.0,1.0,1.0,N,0.0,25.56,18.666666666666668
1.0,2.25,0.5,1.3,1.0,0.0,1.0,1.0,N,0.0,13.55,15.483333333333333
2.0,0.0,0.5,2.14,6.0,0.0,2.0,1.0,N,0.0,13.3,17.783333333333335
2.0,0.0,0.5,3.39,1.0,0.0,1.0,1.0,N,0.0,14.8,16.866666666666667
2.0,0.0,0.5,0.71,4.0,0.0,2.0,1.0,N,0.5,5.3,1.9333333333333333
1.0,1.05,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,6.35,4.016666666666667
2.0,0.0,0.5,0.45,6.0,0.0,2.0,1.0,N,0.0,4.8,2.9166666666666665
1.0,7.65,0.5,11.7,1.0,0.0,1.0,1.0,N,1.0,45.95,36.7
1.0,5.16,0.5,8.2,1.0,0.0,1.0,1.0,N,0.0,30.96,32.06666666666667
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,7.3,7.983333333333333
1.0,2.45,0.5,1.2,1.0,0.0,1.0,1.0,N,0.0,14.75,17.35
1.0,0.0,0.5,0.2,1.0,0.0,2.0,1.0,N,0.0,4.8,3.85
1.0,0.0,0.5,2.9,2.0,0.0,2.0,1.0,N,0.5,12.3,11.05
2.0,2.95,0.5,2.25,1.0,0.0,1.0,1.0,N,0.0,14.75,13.283333333333333
1.0,0.0,0.5,1.2,1.0,0.0,2.0,1.0,N,0.0,8.3,9.15
1.0,0.0,0.5,0.4,1.0,0.0,2.0,1.0,N,0.0,5.3,4.033333333333333
1.0,0.0,0.5,6.6,3.0,0.0,2.0,1.0,N,0.0,26.3,33.18333333333333
1.0,1.25,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,7.55,6.316666666666666
2.0,2.46,0.5,0.89,1.0,0.0,1.0,1.0,N,0.0,14.76,17.966666666666665
2.0,0.0,0.5,1.7,1.0,0.0,1.0,1.0,N,0.0,12.3,16.333333333333332
1.0,1.85,0.5,1.5,4.0,0.0,1.0,1.0,N,0.5,11.15,7.816666666666666
2.0,2.79,0.5,1.61,4.0,0.0,1.0,1.0,N,0.0,12.09,9.966666666666667
2.0,1.46,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,8.76,7.416666666666667
2.0,4.0,0.5,9.78,1.0,0.0,1.0,1.0,N,0.0,32.3,21.366666666666667
2.0,0.0,0.5,4.79,1.0,0.0,2.0,1.0,N,0.5,19.8,20.616666666666667
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,1.0,9.3,9.966666666666667
1.0,0.0,0.5,1.4,1.0,0.0,2.0,1.0,N,0.0,9.8,11.45
2.0,0.0,0.5,2.09,2.0,0.0,2.0,1.0,N,1.0,14.3,17.933333333333334
1.0,1.0,0.5,1.3,1.0,0.0,1.0,1.0,N,1.0,9.3,6.016666666666667
1.0,0.0,0.5,11.4,1.0,2.64,2.0,1.0,N,0.5,36.94,22.616666666666667
1.0,1.7,0.5,0.9,1.0,0.0,1.0,1.0,N,0.0,8.5,6.8
1.0,2.55,0.5,3.1,1.0,0.0,1.0,1.0,N,0.5,15.35,10.466666666666667
2.0,0.0,0.5,0.51,1.0,0.0,2.0,1.0,N,0.0,4.8,2.45
2.0,0.0,0.5,0.87,1.0,0.0,2.0,1.0,N,0.0,6.8,6.716666666666667
1.0,2.65,0.5,3.0,1.0,0.0,1.0,1.0,N,0.5,15.95,12.55
2.0,0.0,0.5,0.79,4.0,0.0,2.0,1.0,N,1.0,7.8,6.05
1.0,0.0,0.5,1.8,1.0,0.0,2.0,1.0,N,0.0,10.3,11.2
2.0,4.16,0.5,3.34,3.0,0.0,1.0,1.0,N,1.0,24.96,28.4
1.0,0.0,0.5,1.3,2.0,0.0,2.0,1.0,N,1.0,9.8,9.5
1.0,4.95,0.5,7.9,1.0,0.0,1.0,1.0,N,0.0,29.75,17.15
2.0,0.0,0.5,0.68,1.0,0.0,2.0,1.0,N,0.0,5.3,3.7
2.0,3.76,0.5,4.29,1.0,0.0,1.0,1.0,N,0.5,22.56,19.75
2.0,2.56,0.5,2.0,1.0,0.0,1.0,1.0,N,0.5,15.36,15.583333333333334
1.0,7.7,0.5,8.0,1.0,0.0,1.0,1.0,N,0.0,38.5,33.75
2.0,1.66,0.5,1.09,1.0,0.0,1.0,1.0,N,1.0,9.96,6.333333333333333
2.0,1.06,0.5,0.54,2.0,0.0,1.0,1.0,N,0.0,6.36,3.6666666666666665
2.0,0.0,0.5,2.33,1.0,0.0,2.0,1.0,N,0.0,14.8,21.25
2.0,0.86,0.5,0.46,2.0,0.0,1.0,1.0,N,0.0,5.16,1.95
2.0,0.0,0.5,0.83,5.0,0.0,2.0,1.0,N,0.5,6.8,6.383333333333334
1.0,3.65,0.5,3.2,1.0,0.0,1.0,1.0,N,0.0,21.95,24.15
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.5,6.8,5.516666666666667
2.0,1.56,0.5,0.94,1.0,0.0,1.0,1.0,N,1.0,9.36,5.533333333333333
2.0,0.0,0.5,0.22,2.0,0.0,2.0,1.0,N,0.5,4.3,1.6666666666666667
1.0,1.15,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,6.95,4.2
1.0,5.45,0.5,5.3,1.0,0.0,1.0,1.0,N,0.5,27.25,25.533333333333335
1.0,0.0,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,7.8,8.366666666666667
1.0,3.15,0.5,3.0,1.0,0.0,1.0,1.0,N,0.0,18.95,20.716666666666665
1.0,3.8,0.5,2.7,1.0,0.0,1.0,1.0,N,1.0,19.1,18.0
2.0,2.04,0.5,0.36,5.0,0.0,1.0,1.0,N,0.0,8.84,7.2
2.0,2.46,0.5,2.4,1.0,0.0,1.0,1.0,N,0.5,14.76,12.65
2.0,9.31,0.5,12.14,1.0,5.76,1.0,1.0,N,0.0,55.87,42.85
2.0,2.36,0.5,2.19,1.0,0.0,1.0,1.0,N,1.0,14.16,11.233333333333333
2.0,0.0,0.5,0.62,2.0,0.0,1.0,1.0,N,0.0,5.3,4.266666666666667
1.0,1.15,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,6.95,4.483333333333333
2.0,1.76,0.5,1.23,1.0,0.0,1.0,1.0,N,1.0,10.56,7.016666666666667
2.0,1.0,0.5,1.3,2.0,0.0,1.0,1.0,N,0.5,9.3,7.25
2.0,1.66,0.5,1.38,1.0,0.0,1.0,1.0,N,0.0,9.96,7.7
2.0,0.0,0.5,21.18,5.0,5.76,1.0,2.0,N,0.0,58.56,42.483333333333334
2.0,11.57,0.5,8.62,1.0,5.76,1.0,1.0,N,0.0,50.13,39.15
1.0,1.0,0.5,1.8,1.0,0.0,1.0,1.0,N,1.0,11.3,8.633333333333333
1.0,1.55,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,7.85,5.683333333333334
2.0,2.26,0.5,2.36,4.0,0.0,1.0,1.0,N,0.5,13.56,10.383333333333333
1.0,1.55,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,7.85,6.266666666666667
1.0,1.0,0.5,1.2,1.0,0.0,1.0,1.0,N,1.0,10.3,8.533333333333333
2.0,0.0,0.5,3.38,2.0,0.0,2.0,1.0,N,0.0,17.3,23.116666666666667
2.0,3.06,0.5,2.2,1.0,0.0,1.0,1.0,N,0.0,18.36,22.816666666666666
1.0,2.6,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,11.4,10.6
1.0,1.75,0.5,1.0,1.0,0.0,1.0,1.0,N,1.0,10.55,8.433333333333334
2.0,0.0,0.5,1.83,1.0,0.0,2.0,1.0,N,0.5,9.3,7.9
2.0,0.0,0.5,1.1,1.0,0.0,2.0,1.0,N,0.0,9.3,11.116666666666667
1.0,0.0,0.5,3.0,4.0,0.0,1.0,1.0,N,0.5,12.8,11.366666666666667
1.0,2.45,0.5,1.3,1.0,0.0,1.0,1.0,N,0.5,10.75,7.216666666666667
2.0,1.96,0.5,1.9,1.0,0.0,1.0,1.0,N,0.5,11.76,9.616666666666667
2.0,0.0,0.5,3.6,1.0,0.0,2.0,1.0,N,1.0,26.3,39.016666666666666
1.0,5.0,0.5,16.1,1.0,5.76,1.0,1.0,N,0.5,58.06,29.216666666666665
1.0,5.0,0.5,15.8,1.0,0.0,1.0,1.0,N,0.5,48.8,22.016666666666666
1.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,0.0,10.3,13.483333333333333
